loyalty,satisfaction,Involvement_1,Involvement_2,Involvement_3,Involvement_4,Emo_1,Emo_2,Emo_3,Calc_1,Calc_2,Calc_3,Calc_4,Calc_5,trust_1,trust_2,trust_3,image_1,image_2,image_3,image_4,image_5,educ,gender,age,Involvement,Emotional,Calculative,Trust,Image
6,5,2,3,2,2,4,4,4,2,3,3,3,4,3,4,2,3,3,4,4,4,6,1,6,9,12,15,9,18
6,4,2,3,3,3,4,3,3,3,2,3,4,4,2,4,4,3,2,4,4,4,7,2,5,11,10,16,10,17
6,4,3,5,5,3,4,4,3,2,3,3,5,1,3,4,4,4,4,3,4,3,3,2,2,16,11,14,11,18
6,5,3,4,4,3,4,4,4,3,5,2,4,3,3,5,5,4,5,4,4,5,7,1,4,14,12,17,13,22
6,4,2,2,2,2,3,4,3,2,3,2,2,5,2,4,4,3,3,3,3,4,6,1,4,8,10,14,10,16
6,5,3,5,5,4,5,4,3,3,3,3,4,1,2,5,4,3,5,4,5,4,6,1,6,17,12,14,11,21
6,5,3,3,3,3,4,4,4,3,3,3,4,3,3,3,4,3,3,4,4,4,4,2,3,12,12,16,10,18
6,4,3,4,4,4,3,3,4,3,4,3,3,3,4,4,4,4,3,3,3,4,2,2,3,15,10,16,12,17
6,4,5,4,5,4,4,4,3,3,4,3,2,4,2,5,5,3,5,4,4,4,5,2,5,18,11,16,12,20
6,4,3,3,2,2,5,5,3,3,3,3,2,4,2,3,4,4,5,5,5,4,3,2,5,10,13,15,9,23
6,5,5,3,3,3,5,5,5,3,3,2,3,4,3,4,5,5,5,5,5,5,6,1,5,14,15,15,12,25
6,4,4,4,4,3,3,4,3,4,2,2,2,2,2,3,4,4,3,4,4,4,4,1,4,15,10,12,9,19
6,5,3,5,5,3,5,4,3,3,3,2,5,4,4,3,5,4,4,5,5,5,6,2,6,16,12,17,12,23
6,4,3,3,3,3,5,5,3,3,3,2,3,3,4,4,5,5,5,5,4,4,5,1,4,12,13,14,13,23
6,5,4,4,4,4,5,4,4,3,4,2,2,3,3,4,4,4,4,4,5,4,4,1,6,16,13,14,11,21
6,5,5,5,5,3,4,5,5,3,5,4,5,1,3,5,5,5,5,5,5,5,6,2,2,18,14,18,13,25
6,5,4,4,4,3,5,5,3,5,1,3,5,2,5,5,5,5,5,5,5,5,5,2,4,15,13,16,15,25
6,5,4,3,5,3,3,4,4,3,1,1,3,1,3,3,5,4,3,4,3,5,4,1,5,15,11,9,11,19
7,5,3,3,3,2,5,5,4,4,1,3,4,1,4,4,5,3,4,5,5,5,5,1,2,11,14,13,13,22
7,5,4,4,4,4,5,5,5,5,5,4,5,2,4,5,5,5,5,5,5,5,3,1,5,16,15,21,14,25
7,4,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,1,3,12,9,15,9,15
7,5,4,4,3,3,5,5,5,3,3,3,4,2,4,5,5,5,5,5,5,5,4,1,4,14,15,15,14,25
7,5,3,3,4,3,5,5,5,3,5,3,4,5,5,5,5,4,5,3,3,5, ,2,3,13,15,20,15,20
7,5,3,4,4,4,1,5,5,3,3,2,2,4,2,5,3,5,5,5,5,5,3,2,6,15,11,14,10,25
7,5,4,5,5,4,5,5,5,5,3,3,1,2,4,5,5,5,5,5,5,5,2,1,6,18,15,14,14,25
7,4,3,4,4,4,4,3,3,3,3,3,2,4,3,3,4,4,3,4,4,3,4,2,2,15,10,15,10,18
7,5,4,3,4,3,5,4,4,3,3,3,3,3,3,5,5,4,4,4,5,5,6,2,3,14,13,15,13,22
7,5,4,3,3,3,5,5,5,3,3,3,4,2,3,4,4,5,5,5,5,5,4,2,7,13,15,15,11,25
7,5,4,3,3,2,4,5,5,5,4,3,4,3,3,5,5,5,5,5,5,5,6,2,6,12,14,19,13,25
7,5,5,4,3,3,4,4,4,3,3,2,4,4,3,5,5,4,5,4,4,4,2,2,7,15,12,16,13,21
7,4,5,4,5,3,4,5,4,3,5,3,4,2,3,4,5,3,3,5,4,4,6,2,4,17,13,17,12,19
7,4,2,2,2,3,4,4,5,3,3,3,2,3,3,4,5,4,4,5,4,5,3,2,5,9,13,14,12,22
7,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,12,9,15,9,15
7,4,2,1,3,2,4,4,4,3,3,2,3,3,3,5,4,4,3,4,4,4,6,2,2,8,12,14,12,19
7,5,4,4,5,3,4,5,5,3,4,2,4,5,4,4,4,5,4,4,4,4,7,1,2,16,14,18,12,21
7,5,3,4,3,3,5,5,5,5,5,1,3,5,5,5,5,4,5,5,5,5,4,2,2,13,15,19,15,24
7,5,3,3,3,3,4,4,5,3,1,3,2,5,3,5,5,4,5,5,5,4,3,2,4,12,13,14,13,23
7,5,3,3,3,3,4,4,4,4,3,3,2,4,3,4,4,4,4,4,4,4,6,2,2,12,12,16,11,20
7,5,4,5,5,4,5,4,4,3,2,2,4,1,4,5,5,5,4,4,4,5,7,1,7,18,13,12,14,22
7,4,3,4,3,3,4,4,4,3,4,3,3,3,2,4,4,3,5,4,4,4,4,1,1,13,12,16,10,20
7,4,5,5,4,4,4,4,5,4,3,2,4,4,4,5,5,5,5,5,4,5,2,1,3,18,13,17,14,24
7,4,2,4,4,3,4,4,4,5,4,5,3,3,4,4,4,4,4,4,4,4,3,1,4,13,12,20,12,20
7,4,3,4,4,3,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,2,3,14,12,15,12,20
7,5,3,3,5,3,5,5,5,3,3,2,3,4,4,5,5,3,5,4,5,5,3,2,5,14,15,15,14,22
7,4,4,2,3,5,3,3,5,3,5,3,4,1,1,3,3,3,3,5,5,5,6,1,4,14,11,16,7,21
7,5,4,4,4,2,5,5,4,4,3,2,2,2,5,5,5,5,5,5,5,5,6,1,5,14,14,13,15,25
7,4,3,3,3,3,4,4,4,3,2,3,2,2,4,4,4,4,4,4,3,5,4,1,5,12,12,12,12,20
7,5,4,3,3,3,4,4,4,2,3,3,4,4,2,4,5,4,4,5,4,5,4,1,5,13,12,16,11,22
7,4,3,3,3,3,3,4,4,3,2,2,2,2,3,4,4,3,3,4,3,4,6,1,4,12,11,11,11,17
7,5,4,4,5,5,5,5,5,4,3,4,2,3,5,5,5,5,5,5,5,5,3,1,5,18,15,16,15,25
7,4,3,4,4,4,4,4,4,3,2,3,3,4,3,3,4,4,3,4,4,4,6,2,3,15,12,15,10,19
7,5,5,3,3,4,5,4,4,3,1,5,2,1,3,4,5,5,4,5,5,2,2,2,5,15,13,12,12,21
7,5,3,5,5,5,5,5,4,3,3,3,2,1,4,5,5,5,5,5,5,5,6,2,4,18,14,12,14,25
7,5,3,3,3,3,3,4,4,2,3,3,3,1,2,5,5,5,4,4,4,5,5,2,5,12,11,12,12,22
7,5,3,4,1,3,4,5,4,3,3,3,2,1,4,5,5,3,5,4,5,5,4,1,4,11,13,12,14,22
7,5,3,3,3,3,4,4,4,3,3,3,3,4,4,3,4,4,4,4,4,4,6,1,5,12,12,16,11,20
7,5,2,3,3,3,5,5,5,2,3,4,1,4,4,5,5,4,5,5,5,5, ,1,4,11,15,14,14,24
7,4,3,3,3,3,4,3,4,2,2,2,4,3,3,4,4,4,3,2,4,4,4,1,4,12,11,13,11,17
7,5,3,3,3,3,5,4,5,2,1,2,4,2,4,4,4,3,4,5,4,4,4,2,2,12,14,11,12,20
7,5,3,3,3,3,5,5,3,5,5,3,5,3,5,4,5,5,5,5,3,5,6,2,2,12,13,21,14,23
7,4,3,3,3,3,4,4,4,4,4,3,4,4,3,4,3,3,4,4,4,3,5,2,2,12,12,19,10,18
7,5,4,5,4,4,4,5,5,3,3,3,1,2,4,5,5,5,5,5,5,5,4,1,5,17,14,12,14,25
7,5,5,5,5,4,5,5,5,4,4,4,3,3,5,5,5,5,5,5,5,5,4,2,3,19,15,18,15,25
7,5,3,4,3,3,5,5,5,3,3,3,2,1,3,5,5,5,5,4,4,4,3,2,6,13,15,12,13,22
7,5,3,3,4,4,5,5,5,3,3,4,2,5,4,5,5,4,4,4,5,5,4,2,4,14,15,17,14,22
7,5,3,5,5,5,5,5,5,3,2,3,4,1,5,5,5,5,5,5,5,5,6,1,3,18,15,13,15,25
7,5,5,1,5,1,5,5,5,3,3,3,1,5,3,3,4,3,3,5,5,3,6,2,3,12,15,15,10,19
7,5,3,4,3,3,4,4,4,3,2,3,3,3,4,4,4,4,4,4,4,4,4,2,3,13,12,14,12,20
7,4,4,4,4,4,5,5,4,4,2,3,5,4,4,4,4,5,5,5,4,4,4,2,6,16,14,18,12,23
7,4,2,3,3,3,3,3,4,2,1,3,2,3,3,4,4,3,3,4,4,3,4,1,1,11,10,11,11,17
7,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,12,9,15,9,15
7,5,4,4,4,5,5,5,5,3,4,4,3,5,4,5,5,5,5,5,5,5,6,2,7,17,15,19,14,25
7,4,3,3,3,3,5,5,5,1,3,3,4,1,3,5,5,4,5,5,5,5,4,2,4,12,15,12,13,24
7,5,4,3,5,2,5,5,4,3,3,3,5,2,5,4,5,4,4,4,5,5,7,2,4,14,14,16,14,22
7,5,4,5,5,4,5,5,5,2,3,3,3,2,4,5,5,5,5,5,5,5,6,2,3,18,15,13,14,25
1,2,4,4,5,3,1,2,1,1,3,1,1,1,1,1,2,2,1,1,2,2,7,2,2,16,4,7,4,8
1,3,3,4,4,3,2,3,3,1,1,1,4,2,2,3,3,3,3,3,3,3,4,1,5,14,8,9,8,15
1,3,5,5,5,5,1,1,1,1,1,1,5,1,1,2,2,2,1,2,1,2,4,1,4,20,3,9,5,8
3,3,3,4,5,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,7,1,2,14,9,14,9,15
3,3,4,1,1,4,1,1,1,1,1,1,2,1,1,3,2,1,2,2,3,2,7,1,2,10,3,6,6,10
3,2,2,5,5,4,1,2,1,3,3,1,4,3,1,1,2,4,1,2,2,2,6,1,7,16,4,14,4,11
3,2,3,4,5,3,2,3,3,1,1,1,3,1,2,3,3,3,2,3,4,3,4,1,5,15,8,7,8,15
3,2,4,5,4,4,1,2,3,1,1,2,3,1,1,3,3,3,2,3,2,3,6,1,6,17,6,8,7,13
3,3,2,5,5,4,1,3,1,3,5,1,4,4,3,3,3,3,3,3,3,3,7,2,6,16,5,17,9,15
3,3,1,4,4,2,2,3,2,3,3,2,5,2,3,3,3,3,3,4,3,4,5,1,1,11,7,15,9,17
3,2,3,4,4,2,2,4,2,2,3,1,4,3,1,4,3,3,3,1,4,3,4,2,4,13,8,13,8,14
3,3,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,1,4,6,9,15,9,15
3,3,4,5,5,1,3,3,3,1,2,1,5,1,3,3,3,3,3,4,3,3,4,1,4,15,9,10,9,16
3,3,2,4,4,4,3,2,1,3,2,5,1,1,4,4,4,4,4,3,3,3, ,1,3,14,6,12,12,17
3,3,2,2,2,2,3,3,3,1,3,3,3,3,3,3,1,3,3,4,5,3,6,2,4,8,9,13,7,18
3,3,1,2,2,2,2,2,2,3,3,2,3,1,3,3,3,3,3,4,3,4,4,1,2,7,6,12,9,17
3,3,2,5,2,2,4,4,3,2,2,2,4,2,3,3,3,3,1,4,3,4,3,1,5,11,11,12,9,15
3,3,3,4,2,2,2,3,3,3,3,3,4,4,3,3,3,3,2,3,3,3,3,2,5,11,8,17,9,14
3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,6,11,9,15,9,15
4,4,2,4,5,2,3,3,3,3,3,1,5,2,1,4,4,3,3,4,4,4,6,1,2,13,9,14,9,18
4,4,3,2,3,2,3,3,3,1,1,3,1,3,4,4,4,4,4,4,3,4,5,1,4,10,9,9,12,19
4,4,1,4,4,4,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,5,2,2,13,9,13,9,15
4,4,3,4,4,3,2,2,3,2,4,1,5,1,2,1,2,1,1,3,1,3,6,1,4,14,7,13,5,9
4,4,3,5,5,4,3,3,3,2,4,3,1,4,2,4,4,3,3,3,3,4,7,1,5,17,9,14,10,16
4,5,4,1,1,2,3,3,3,3,2,2,2,5,2,4,4,3,2,4,4,4,7,1,2,8,9,14,10,17
4,4,2,4,4,4,3,3,2,3,1,1,1,1,3,4,4,3,3,3,4,5,4,1,4,14,8,7,11,18
4,4,3,4,3,2,3,3,4,1,3,1,4,2,2,3,4,3,4,4,3,4,4,1,5,12,10,11,9,18
4,4,4,5,4,2,4,5,4,1,1,2,2,1,4,5,4,5,5,5,4,4,6,2,4,15,13,7,13,23
4,4,2,4,2,1,3,3,3,3,3,3,5,3,1,3,3,3,3,3,3,3,4,1,4,9,9,17,7,15
4,5,1,4,4,2,3,4,4,1,1,3,5,2,2,5,4,2,3,5,4,4,6,1,3,11,11,12,11,18
4,4,2,5,2,4,3,4,2,4,3,2,4,3,3,3,2,4,3,3,2,4,6,1,2,13,9,16,8,16
4,5,1,4,2,2,3,3,2,2,1,2,4,4,2,4,3,2,2,2,2,5,4,2,4,9,8,13,9,13
4,4,3,5,4,3,3,4,4,1,1,2,5,1,3,4,5,3,5,5,5,4,4,2,3,15,11,10,12,22
4,4,3,3,3,3,2,3,3,1,3,3,5,2,3,4,3,3,3,3,2,3,4,1,2,12,8,14,10,14
4,4,2,3,3,2,3,3,3,3,3,3,2,1,3,4,3,3,3,4,3,4,4,1,4,10,9,12,10,17
4,4,2,3,3,3,4,4,5,3,3,4,4,4,4,4,4,3,3,4,4,5,3,2,4,11,13,18,12,19
4,4,4,4,5,4,4,4,4,5,3,4,4,3,4,4,4,4,4,4,5,4,7,1,2,17,12,19,12,21
4,4,5,5,5,4,5,3,3,2,2,2,5,3,1,4,4,2,3,3,3,2,6,1,7,19,11,14,9,13
4,4,3,4,5,4,1,3,3,1,1,1,4,2,1,3,2,3,2,3,3,1,4,1,4,16,7,9,6,12
4,4,4,3,3,3,4,4,3,3,3,3,4,3,3,4,3,3,4,4,4,4,5,2,1,13,11,16,10,19
4,4,4,4,5,2,4,4,3,2,3,3,3,2,3,4,4,3,4,4,4,5,5,1,5,15,11,13,11,20
4,4,4,4,4,4,3,4,3,2,1,2,4,1,3,3,4,3,3,3,4,4,4,2,5,16,10,10,10,17
4,4,1,3,2,2,4,3,3,3,3,3,2,4,2,4,3,3,3,4,3,4,7,2,2,8,10,15,9,17
4,4,2,1,5,4,3,1,3,3,4,2,2,2,1,3,2,3,3,2,2,2,4,1,1,12,7,13,6,12
4,4,2,2,2,3,5,5,3,3,3,3,3,3,3,5,5,3,5,5,5,5,4,2,4,9,13,15,13,23
4,5,2,3,4,3,3,3,4,3,3,2,3,2,3,4,5,3,4,3,4,4,7,1,5,12,10,13,12,18
4,4,2,4,4,4,2,4,3,3,4,1,3,5,3,4,4,3,5,5,5,5,6,1,4,14,9,16,11,23
4,4,3,3,3,3,3,3,4,1,3,1,1,1,2,4,4,3,4,4,4,4,5,1,5,12,10,7,10,19
4,4,3,3,4,3,4,4,1,3,3,2,1,4,2,4,4,4,4,5,3,5,7,2,4,13,9,13,10,21
4,4,4,5,5,3,4,4,3,1,3,4,5,1,1,4,4,3,5,4,5,4,7,1,4,17,11,14,9,21
4,4,5,4,4,4,3,3,4,3,3,3,2,3,4,4,4,3,4,4,4,5,6,1,6,17,10,14,12,20
4,5,3,4,4,2,5,4,3,3,2,3,3,3,3,5,5,3,4,4,4,4,6,1,5,13,12,14,13,19
4,4,2,3,4,3,5,4,4,3,5,3,4,4,3,4,5,4,5,4,4,5,6,1,4,12,13,19,12,22
4,4,2,2,2,3,4,4,3,4,4,2,3,5,2,4,4,4,5,5,5,4,6,2,2,9,11,18,10,23
4,4,1,4,1,1,4,4,3,3,3,3,2,5,4,4,4,4,4,4,4,5,6,2,2,7,11,16,12,21
4,4,1,5,5,2,3,4,3,3,3,3,4,2,3,4,4,4,4,4,4,4,6,2,3,13,10,15,11,20
4,4,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,2,4,13,9,15,9,15
4,4,4,5,5,4,3,4,4,3,3,2,3,1,3,4,4,4,4,4,5,4,4,1,5,18,11,12,11,21
4,5,5,5,5,5,4,4,4,3,1,3,5,1,3,5,5,4,5,5,5,5, ,1,5,20,12,13,13,24
4,5,3,5,4,3,4,4,3,1,2,1,2,5,2,3,3,3,4,3,4,3,4,1,6,15,11,11,8,17
5,3,4,4,4,2,3,4,3,3,2,2,4,4,3,3,4,3,3,4,4,4,6,2,2,14,10,15,10,18
5,3,2,2,3,3,1,3,3,3,3,1,3,4,2,2,1,2,2,4,3,5,5,1,2,10,7,14,5,16
6,4,3,4,4,3,4,3,3,3,2,2,4,2,3,4,4,3,3,3,3,4,6,1,2,14,10,13,11,16
6,5,4,3,4,2,5,3,5,3,2,2,3,2,3,4,4,4,4,4,5,5,7,2,2,13,13,12,11,22
6,4,4,3,2,4,3,3,4,2,3,2,2,3,3,4,4,3,3,4,3,4,5,2,1,13,10,12,11,17
6,4,4,4,5,3,3,3,4,3,3,2,3,3,3,4,5,3,4,4,4,5,6,1,3,16,10,14,12,20
6,4,2,5,5,4,4,5,4,1,5,1,5,1,3,5,5,4,5,5,5,5,2,2,3,16,13,13,13,24
6,4,4,5,5,3,3,4,3,5,1,1,5,1,4,4,5,5,3,5,5,5,6,2,4,17,10,13,13,23
6,4,4,5,4,2,5,5,4,3,3,3,3,4,3,5,4,4,4,5,5,4, ,1,7,15,14,16,12,22
6,4,3,5,5,4,3,3,3,3,5,2,1,1,3,4,4,3,3,4,2,4,4,2,5,17,9,12,11,16
6,4,2,5,4,4,3,4,3,3,3,3,3,2,5,4,4,4,5,4,4,4,7,1,2,15,10,14,13,21
6,4,3,4,4,4,4,4,4,3,3,3,2,2,4,4,4,4,4,4,4,4,7,1,4,15,12,13,12,20
6,4,3,5,4,3,3,4,4,3,3,2,1,1,1,4,4,3,3,4,4,4,7,1,6,15,11,10,9,18
6,5,3,5,4,3,5,5,4,3,3,3,5,3,5,4,5,3,5,4,5,5,5,2,2,15,14,17,14,22
6,4,2,3,2,1,4,4,4,3,3,3,4,5,2,3,4,3,3,3,3,3,7,2,2,8,12,18,9,15
6,4,4,5,5,4,1,3,4,1,5,2,4,3,2,3,4,3,1,3,3,4,6,2,4,18,8,15,9,14
6,4,3,4,4,3,3,4,3,3,3,2,4,2,2,3,3,3,3,3,3,3,4,2,2,14,10,14,8,15
6,4,1,5,5,1,3,3,1,3,3,3,3,3,3,3,5,3,3,3,3,5,6,2,4,12,7,15,11,17
6,4,4,5,5,4,3,3,3,3,3,2,3,1,3,5,5,4,5,5,4,4,4,1,4,18,9,12,13,22
6,4,4,4,5,3,3,4,4,3,1,1,4,3,3,4,5,3,4,4,3,5,6,1,4,16,11,12,12,19
6,4,4,4,4,2,4,4,3,2,3,2,1,2,2,3,4,3,4,3,4,4,7,1,4,14,11,10,9,18
6,4,2,2,2,2,4,4,4,3,1,2,1,2,1,4,3,3,3,3,3,5,7,2,4,8,12,9,8,17
6,5,2,4,5,4,4,5,4,2,2,4,4,4,4,5,5,4,4,5,4,5,5,2,1,15,13,16,14,22
6,4,2,3,3,3,3,5,2,3,2,2,2,4,3,2,4,3,3,2,3,2,5,2,2,11,10,13,9,13
6,5,4,4,5,2,3,3,4,3,2,3,3,1,3,5,5,3,3,5,5,4,6,1,5,15,10,12,13,20
6,4,2,2,2,2,4,3,3,3,3,3,3,5,3,4,4,3,3,4,4,4,6,2,4,8,10,17,11,18
6,4,2,2,2,2,3,3,1,1,3,3,1,3,3,3,3,3,3,3,3,3,7,1,6,8,7,11,9,15
6,4,3,2,3,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,6,1,4,11,12,15,11,20
6,4,2,2,3,2,3,3,2,2,3,3,4,4,2,2,3,2,1,2,2,2,2,1,5,9,8,16,7,9
7,5,3,2,2,2,5,5,5,3,3,3,4,2,5,5,5,4,5,5,5,5,5,2,1,9,15,15,15,24
7,5,5,5,4,4,3,2,5,3,5,3,3,4,5,4,3,4,4,4,3,3,3,1,5,18,10,18,12,18
7,5,3,4,4,2,4,4,4,3,3,2,4,3,2,4,5,3,4,4,4,5,4,1,2,13,12,15,11,20
7,4,3,2,3,3,4,4,3,3,3,3,2,4,4,4,4,4,4,4,4,4,5,2,2,11,11,15,12,20
7,5,3,3,2,1,4,5,5,3,3,3,3,3,4,5,5,4,5,5,5,5,7,2,4,9,14,15,14,24
7,4,4,4,4,1,5,3,5,2,1,3,4,1,2,5,5,5,5,5,5,5,6,1,2,13,13,11,12,25
7,5,2,5,4,4,4,4,5,3,3,2,2,4,2,4,5,3,3,4,4,5,7,2,2,15,13,14,11,19
7,5,5,1,4,5,5,5,5,3,1,3,1,2,5,5,5,5,5,5,5,5,4,1,5,15,15,10,15,25
7,5,3,5,5,5,5,5,5,3,2,4,2,1,2,5,5,5,5,5,5,5,2,1,5,18,15,12,12,25
7,5,3,4,3,2,3,5,4,3,4,3,4,4,2,4,4,3,4,4,4,5,6,1,2,12,12,18,10,20
7,5,3,3,3,3,4,5,5,3,3,5,1,4,5,5,5,5,5,5,5,5,7,2,2,12,14,16,15,25
7,5,2,3,4,2,5,5,5,3,3,3,3,3,3,5,5,4,5,5,5,5,4,2,4,11,15,15,13,24
7,4,2,2,3,2,4,4,4,1,3,3,3,2,5,4,4,4,4,4,4,4,4,1,4,9,12,12,13,20
7,5,3,5,4,2,5,5,4,3,2,4,3,1,4,5,5,3,4,5,5,4,6,1,5,14,14,13,14,21
1,2,3,3,4,4,1,1,1,3,1,1,2,4,1,1,1,1,1,1,1,1,7,1,4,14,3,11,3,5
1,3,2,5,5,4,1,1,1,2,1,1,5,1,1,3,3,3,2,2,2,2,6,1,3,16,3,10,7,11
1,1,5,5,5,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,2,5,18,3,7,3,5
1,2,4,5,5,5,1,1,1,4,1,1,5,1,1,3,3,2,2,2,4,4,7,1,4,19,3,12,7,14
1,3,3,3,4,4,1,1,3,1,1,1,5,1,1,3,3,2,2,2,3,3,6,2,5,14,5,9,7,12
2,4,3,5,5,3,1,1,1,5,1,1,5,1,1,1,2,1,1,5,1,4,6,2,4,16,3,13,4,12
2,4,4,5,5,5,2,3,4,3,3,2,5,1,3,3,4,4,3,4,4,3,7,2,4,19,9,14,10,18
3,3,2,4,4,2,1,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3, ,1,4,12,7,11,9,15
3,3,5,3,3,3,1,1,1,3,1,1,1,5,1,1,1,2,1,1,1,1,7,1,4,14,3,11,3,6
3,2,2,4,4,2,2,3,2,3,3,3,4,4,3,3,3,3,3,3,3,3,6,2,2,12,7,17,9,15
3,3,4,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,1,4,17,9,15,9,15
3,3,5,5,4,2,1,1,1,1,5,1,5,5,1,3,3,3,1,3,3,3,6,1,3,16,3,17,7,13
3,3,3,4,5,4,4,3,3,2,1,2,4,3,3,4,3,3,3,4,4,3,6,1,7,16,10,12,10,17
3,3,1,1,1,1,1,3,1,1,3,5,1,1,1,3,1,3,3,1,3,1,3,2,5,4,5,11,5,11
4,4,3,3,3,2,1,1,1,1,3,1,4,4,4,3,3,3,3,3,3,2,7,1,5,11,3,13,10,14
4,4,2,5,5,2,3,4,3,3,2,1,5,4,2,5,4,4,4,5,5,3,7,2,2,14,10,15,11,21
4,4,3,5,5,3,4,3,3,1,2,1,4,1,4,1,2,3,5,1,1,1,7,2,2,16,10,9,7,11
4,4,1,3,1,1,1,4,2,3,2,2,4,3,1,2,2,3,1,2,4,5,7,1,4,6,7,14,5,15
4,4,4,4,4,4,3,2,1,3,4,1,4,5,3,4,4,3,2,4,3,4,7,1,3,16,6,17,11,16
4,4,3,5,5,5,3,2,3,3,3,2,5,2,1,4,3,2,3,3,3,2,6,1,6,18,8,15,8,13
4,5,5,5,5,5,5,5,3,1,4,3,2,4,3,4,4,3,5,4,5,4,6,1,5,20,13,14,11,21
4,4,4,4,4,4,2,3,2,1,3,2,5,4,1,1,1,2,1,2,2,1,6,1,5,16,7,15,3,8
4,5,2,5,4,2,4,3,3,3,3,1,5,3,4,3,3,3,4,5,2,3,4,2,2,13,10,15,10,17
4,4,3,2,2,4,4,3,3,3,3,2,3,3,4,3,3,4,3,2,4,3,4,1,2,11,10,14,10,16
4,4,4,4,3,3,4,4,4,4,4,1,2,2,4,2,2,4,2,4,4,1,3,1,4,14,12,13,8,15
4,4,1,1,1,1,3,3,3,2,3,3,1,5,3,3,4,3,3,3,3,4,7,2,4,4,9,14,10,16
4,4,5,5,5,5,3,4,3,3,1,1,5,1,4,4,4,4,4,5,5,5,6,2,5,20,10,11,12,23
4,4,4,5,5,4,3,3,3,4,1,2,4,1,2,4,4,3,4,4,4,4,7,1,4,18,9,12,10,19
6,4,5,4,4,2,2,4,4,4,2,1,2,1,1,4,4,3,3,4,2,4,6,1,2,15,10,10,9,16
6,5,2,4,5,3,5,4,1,3,2,2,4,1,3,3,3,3,3,3,3,3,4,1,5,14,10,12,9,15
6,4,4,4,2,3,3,3,4,2,3,3,4,3,3,3,3,3,3,3,3,3,4,1,2,13,10,15,9,15
6,5,2,2,1,2,5,5,5,4,5,1,4,4,3,4,3,3,4,5,5,4,7,2,3,7,15,18,10,21
6,5,3,4,4,3,5,4,4,3,2,3,4,2,5,4,5,4,4,4,4,4,7,2,4,14,13,14,14,20
7,5,3,1,2,2,5,5,5,3,3,3,1,1,3,5,5,5,5,5,5,5,6,2,4,8,15,11,13,25
7,5,5,3,4,5,4,5,5,3,5,3,2,5,2,5,5,4,4,4,3,5,6,2,6,17,14,18,12,20
7,5,5,4,3,4,5,5,5,5,1,4,2,1,5,5,5,5,5,5,5,5,4,2,4,16,15,13,15,25
7,5,5,5,5,2,5,5,5,2,1,2,5,4,5,5,5,5,5,5,5,5,7,1,4,17,15,14,15,25